Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption,Month,PowerConsumptionXGB,PowerConsumptionCat
12.69,73.4,0.082,1.991,2.043,19133.07985,12,20204.79,18675.884301555932
12.87,73.5,0.086,6.532,6.656,19704.94297,12,21362.963,19639.26581614744
12.86,73.8,0.095,9.48,9.66,20057.79468,12,21192.69,20277.474107524147
12.76,74.2,0.09,10.74,10.78,20495.81749,12,21803.844,20633.201814069773
12.8,74.3,0.09,18.69,18.77,20897.3384,12,22070.541,20890.573381200018
12.73,74.7,0.084,35.6,35.67,21542.20532,12,22612.744,21511.095416927994
13.05,72.8,0.088,66.78,67.41,22059.31559,12,23185.406,22088.322916517962
13.04,72.1,0.086,93.8,93.8,22558.1749,12,23348.2,22560.501079111527
13.13,72.8,0.081,131.6,130.1,23196.95817,12,23616.242,23310.003156450603
13.3,72.9,0.086,265.1,229.6,23780.98859,12,24245.2,24002.738101092764
13.64,72.9,0.085,169.2,103.2,24091.25475,12,24901.975,23999.33060090789
13.08,75.5,0.085,78.5,78.7,24717.87072,12,25210.143,24776.317380707344
12.52,79.6,0.085,67.78,67.74,25143.72624,12,25448.816,25190.98173623946
12.37,82.5,0.084,64.41,64.87,25770.34221,12,25834.371,25793.86386173423
12.26,83.3,0.084,86.5,83.6,25922.43346,12,26270.09,25939.528794940383
12.28,83.5,0.082,146.3,138.7,26372.62357,12,26598.531,26331.030723609834
12.59,83.2,0.084,348.2,148.9,26488.21293,12,26941.336,26495.89756950158
13.18,80.8,0.084,476.7,105.5,26901.90114,12,26984.643,26958.778071645724
13.9,78.2,0.086,470.4,83.8,27053.9924,12,27714.744,27057.276181140158
14.26,74.3,0.082,487.1,82.7,27266.92015,12,27547.867,27251.46211933357
14.64,71.5,0.081,481.6,67.37,27680.60837,12,27612.475,27731.86732175891
15.17,69.53,0.082,501.5,73.4,27802.28137,12,28130.336,27817.412876136063
15.94,62.65,0.084,512.1,76.6,27875.28517,12,28255.162,27921.134438945955
16.21,59.65,0.08,520.3,75.0,27826.61597,12,27969.375,27924.6056913616
16.38,61.48,0.08,535.3,84.7,28057.79468,12,28145.781,28053.28497811611
16.67,61.62,0.082,546.4,91.5,28088.21293,12,28396.75,28156.98326562732
16.48,60.48,0.08,395.2,92.2,28264.63878,12,28276.459,28308.715425110087
16.34,60.45,0.078,447.6,115.2,28319.39163,12,28248.795,28423.735563754017
16.4,60.31,0.081,618.0,160.2,28094.29658,12,28069.691,28173.49448299413
16.52,61.21,0.08,274.2,175.6,27887.45247,12,28064.639,27940.028520034033
15.9,65.69,0.08,84.2,84.0,27771.86312,12,27870.576,27816.530890453047
15.24,68.46,0.08,85.5,84.4,27589.35361,12,27974.22,27640.547965910428
14.99,71.8,0.082,252.1,242.4,27753.61217,12,27693.072,27854.493763757124
14.99,72.8,0.084,267.1,268.2,27857.03422,12,27940.883,27959.87277398432
15.19,72.5,0.085,235.5,232.7,28094.29658,12,28318.693,28176.571772812465
15.62,69.26,0.082,418.5,293.0,27978.70722,12,27628.96,28089.05361383393
16.07,64.72,0.082,346.9,229.7,27820.53232,12,28088.459,27846.089854168735
16.11,63.22,0.081,384.8,227.8,27820.53232,12,28046.572,27854.03531911102
16.39,62.22,0.081,224.4,134.6,27954.37262,12,27997.93,28065.7652330313
16.23,62.45,0.08,48.14,46.45,27777.94677,12,27741.322,27820.57343066059
15.31,69.59,0.085,37.62,37.16,27273.0038,12,27840.672,27262.220937940932
14.3,72.4,0.086,97.9,98.7,26993.15589,12,27238.125,27059.55919794506
14.0,75.1,0.081,98.9,102.4,27236.5019,12,27508.996,27244.203471584206
13.91,76.9,0.079,107.0,108.8,26999.23954,12,27273.578,27047.44716306758
14.14,76.8,0.078,41.47,41.65,27060.07605,12,27142.049,27072.65098132987
14.41,76.3,0.082,41.82,43.64,27017.49049,12,27182.014,27081.1745030925
14.43,75.6,0.082,60.16,61.03,26950.57034,12,27058.463,27002.770390563295
14.42,75.2,0.08,56.17,57.06,26920.15209,12,26854.934,27009.014306003904
14.27,72.8,0.086,48.14,49.21,26993.15589,12,27142.354,27067.911589383206
14.28,73.0,0.082,50.19,52.26,27187.8327,12,27303.748,27130.360370627008
14.4,73.3,0.083,112.6,126.0,27796.19772,12,27768.08,27830.25826164727
14.37,73.2,0.083,52.08,54.62,28149.04943,12,28206.145,28164.331243059903
14.58,69.56,0.079,28.74,29.54,28982.50951,12,28889.03,28984.366712086783
14.86,64.12,0.079,25.07,25.44,30789.35361,12,30493.47,30711.98623538558
14.94,64.15,0.08,11.83,11.77,33746.0076,12,33324.805,33725.89846200638
15.01,62.38,0.08,6.327,6.274,35899.61977,12,35388.18,35996.11493872436
14.23,66.39,0.078,6.949,7.12,36587.07224,12,36270.805,36635.330911469275
13.84,67.26,0.078,3.158,3.252,36793.91635,12,36278.23,36848.749548284584
13.62,66.56,0.079,2.24,2.347,36696.57795,12,36167.258,36719.88369057998
13.43,65.52,3.452,1.142,1.216,36507.98479,12,35849.77,36458.01311763422
13.58,64.52,4.92,0.468,0.515,36489.73384,12,35670.73,36464.90223869436
13.93,65.85,4.917,0.07,0.171,36708.74525,12,35598.887,36712.765189021135
13.15,70.3,4.929,0.062,0.108,36842.58555,12,35941.227,36898.48517344817
13.12,70.3,4.923,0.066,0.126,37006.84411,12,36188.44,37062.23736300305
13.74,68.93,4.919,0.048,0.163,37426.61597,12,36401.125,37454.20918584311
14.0,65.99,4.955,0.07,0.133,37742.96578,12,37201.207,37710.14517841594
14.39,63.32,4.938,0.051,0.145,37907.22433,12,37194.61,37845.80456192871
14.16,66.25,4.922,0.055,0.13,37858.55513,12,37017.86,37884.065240566575
13.8,68.36,4.92,0.055,0.152,37749.04943,12,36890.242,37808.52611328101
14.16,67.52,4.921,0.055,0.104,37742.96578,12,36972.125,37811.683557990546
14.53,60.78,4.911,0.062,0.122,37828.13688,12,36533.387,37827.76195374062
14.4,61.75,4.913,0.066,0.13,37846.38783,12,36470.887,37900.20307884707
14.18,67.16,4.916,0.055,0.115,37609.12548,12,36369.223,37547.20395573026
13.46,69.69,4.916,0.084,0.089,37396.19772,12,36725.73,37376.78079600932
13.43,69.53,4.918,0.048,0.145,37250.19011,12,36393.004,37286.16184349691
13.52,69.23,4.919,0.044,0.119,37025.09506,12,36169.473,37064.534480729286
13.35,70.7,4.912,0.055,0.111,36830.41825,12,35590.215,36894.205770383036
13.24,70.8,4.913,0.04,0.126,36526.23574,12,34856.25,36614.265537799794
13.5,69.86,4.92,0.077,0.126,35923.95437,12,35317.32,35992.296287175835
13.96,67.16,4.919,0.059,0.133,35461.59696,12,34737.15,35526.392902929736
14.21,65.22,4.916,0.066,0.133,35090.4943,12,34153.715,35150.38864438189
14.36,63.12,4.921,0.062,0.078,34828.89734,12,34648.523,34808.52415364127
14.5,62.65,4.914,0.059,0.108,34244.86692,12,33310.89,34269.082565896315
14.35,62.85,4.916,0.059,0.126,33563.4981,12,32954.8,33604.12074238418
14.24,63.02,4.92,0.051,0.108,32955.13308,12,32865.445,32902.301630866554
14.26,63.08,4.913,0.044,0.13,32097.3384,12,31532.285,32078.633610149554
14.22,65.49,4.918,0.044,0.104,31598.47909,12,31355.156,31519.575618271792
13.82,67.82,4.919,0.077,0.111,30783.26996,12,30717.773,30686.326070432246
14.42,63.58,4.914,0.04,0.152,29980.22814,12,29234.746,29990.827748594224
14.49,63.35,4.917,0.048,0.133,29213.68821,12,28935.723,29198.420230546722
14.58,62.12,4.918,0.059,0.152,28507.98479,12,28336.709,28483.426244879935
14.64,62.25,4.914,0.081,0.13,27631.93916,12,27523.572,27660.199947297664
14.07,65.65,4.919,0.07,0.115,26962.73764,12,27380.459,26939.71293249686
13.86,66.69,4.921,0.073,0.093,26494.29658,12,27349.021,26422.809832856463
13.76,66.92,4.921,0.062,0.096,25788.59316,12,26392.24,25764.8211831421
13.47,68.49,4.918,0.048,0.1,25545.24715,12,25911.713,25517.476089647425
13.39,69.06,4.918,0.048,0.108,25058.55513,12,25601.713,25024.924540150103
13.33,69.63,4.921,0.055,0.119,24596.19772,12,24951.44,24607.427904606684
13.23,70.4,4.92,0.044,0.156,24243.34601,12,24254.857,24108.575312688103
13.12,71.1,4.918,0.051,0.085,23543.72624,12,24153.459,23524.96813301365
13.1,71.5,4.911,0.084,0.111,23263.87833,12,23501.904,23300.289570392044
13.21,71.3,4.915,0.059,0.119,22996.19772,12,23373.695,22949.871475367734
13.32,71.2,4.917,0.073,0.115,22758.93536,12,23413.424,22736.77519528973
13.38,71.1,4.915,0.055,0.108,22326.9962,12,23128.037,22274.28938486572
13.35,70.9,4.917,0.051,0.126,22211.40684,12,22978.004,22219.51082956858
13.2,71.4,4.915,0.066,0.096,21992.39544,12,22740.115,21985.95590786618
13.2,71.5,4.912,0.051,0.093,21730.79848,12,22520.129,21720.240255929002
13.2,71.4,4.918,0.066,0.093,21755.13308,12,22649.34,21718.98717288486
13.26,71.3,4.92,0.029,0.115,21536.12167,12,22073.434,21525.082754957068
13.46,71.3,4.915,0.048,0.137,21542.20532,12,22107.412,21525.07523430897
13.72,71.0,4.918,0.059,0.163,21134.60076,12,22008.893,21211.851711651594
13.12,75.8,4.923,0.059,0.197,21061.59696,12,21679.861,21025.788779319304
12.91,77.7,4.925,0.059,0.156,20757.41445,12,21664.625,20878.628981649264
12.82,79.1,4.917,0.055,0.156,20958.1749,12,21751.824,21023.890575346188
12.68,80.0,4.921,0.062,0.141,20587.07224,12,21386.771,20647.117844245076
12.7,80.0,4.919,0.084,0.134,20629.65779,12,21310.225,20645.641169776216
12.52,80.5,4.919,0.062,0.197,20739.1635,12,21066.828,20632.094567120912
12.49,80.5,4.924,0.077,0.141,20879.08745,12,21930.94,20878.015127525585
12.65,80.3,4.919,0.051,0.204,20873.0038,12,21667.393,20864.925817322033
12.8,78.5,4.919,0.055,0.137,20793.91635,12,21643.703,20885.949706833046
12.92,77.2,4.919,0.073,0.167,20836.5019,12,21659.678,20880.988174157053
12.85,76.2,4.922,0.059,0.178,20982.50951,12,21881.215,21026.27552075033
12.88,75.8,4.919,0.077,0.13,20909.5057,12,21876.484,20893.567641297537
12.93,74.8,4.919,0.051,0.197,21146.76806,12,21834.299,21187.1355432767
12.91,74.3,4.924,0.07,0.152,21353.61217,12,22196.242,21291.82959040362
13.03,73.9,4.919,0.04,0.178,21274.52471,12,21928.646,21286.043229202816
13.31,72.3,4.928,0.059,0.122,21676.04563,12,22449.664,21640.35108458972
12.89,76.4,4.916,0.095,0.159,22180.98859,12,22705.49,22124.98496999209
12.39,78.7,4.915,0.066,0.185,22941.44487,12,23012.95,22833.3664125418
12.43,78.7,4.92,0.081,0.174,22911.02662,12,23297.31,22837.29388299479
12.33,80.0,4.92,0.059,0.182,22783.26996,12,23228.754,22711.656000958217
12.14,80.6,4.921,0.07,0.163,22850.19011,12,23117.307,22740.483873535963
12.26,80.6,4.918,0.077,0.178,22947.52852,12,23205.066,22836.547971457963
12.52,79.5,4.921,0.088,0.156,22576.42586,12,23080.762,22490.89124870585
12.61,78.3,4.917,0.088,0.104,21852.47148,12,22778.615,21813.07182883433
12.5,78.2,4.918,0.062,0.156,21073.76426,12,21617.217,21022.15932086487
12.31,79.2,4.927,0.066,0.171,21523.95437,12,22096.508,21495.97181274955
12.38,79.0,4.922,0.081,0.119,21931.55894,12,22818.076,21887.63544970093
12.51,78.5,4.917,0.055,0.141,22253.9924,12,22865.041,22205.01887502563
12.71,78.2,4.918,0.084,0.167,22290.4943,12,22810.744,22251.49165685951
12.56,77.6,4.919,0.124,0.174,21998.47909,12,22587.055,21961.482353268002
12.13,79.3,4.925,0.205,0.237,21949.80989,12,22544.047,21866.517682283087
12.21,79.7,4.923,0.992,1.027,22813.68821,12,23945.879,22735.033421324035
12.19,79.7,4.919,2.434,2.433,23464.63878,12,24245.344,23427.342539382502
12.22,80.5,4.928,4.147,4.043,24358.93536,12,25006.852,24353.407598129714
12.43,80.0,4.919,9.5,9.75,24730.03802,12,25208.994,24741.8953596181
12.43,80.2,4.926,15.54,15.86,25161.97719,12,25766.7,25183.623264123933
12.38,80.4,4.918,24.25,24.54,25380.98859,12,25623.611,25345.38145062875
12.39,80.9,4.919,40.91,40.27,26013.68821,12,26259.137,26110.11449905739
12.56,81.5,4.924,52.45,51.61,26512.54753,12,26842.244,26568.084601404757
12.78,80.7,4.916,38.37,38.08,26999.23954,12,26907.064,27038.095201150514
12.92,80.6,4.919,94.9,88.4,27297.3384,12,27479.39,27215.483196445195
13.21,79.9,2.542,193.7,68.8,27656.27376,12,27822.604,27685.23300081827
13.42,79.0,0.085,139.5,46.23,28039.54373,12,28463.545,28040.549313906027
13.59,78.4,0.088,241.7,48.76,28769.58175,12,29146.008,28744.722844086627
13.81,77.8,0.086,253.1,49.45,29347.52852,12,29573.91,29350.174851584103
14.11,76.9,0.085,295.0,54.51,29414.44867,12,29777.248,29479.1373481039
14.38,75.9,0.082,311.4,52.69,29925.47529,12,29547.047,29954.740143044844
14.68,74.3,0.081,350.5,51.34,30460.8365,12,30311.064,30501.77396218007
15.1,72.3,0.084,381.5,55.95,30856.27376,12,30980.176,30843.394440940407
15.55,68.26,0.084,410.2,66.57,30765.01901,12,30755.77,30705.42925349006
15.7,63.68,0.083,432.9,71.0,31032.69962,12,31115.047,31055.886278329035
15.89,62.72,0.084,453.0,73.0,31093.53612,12,31084.443,31111.65656255332
16.12,62.38,0.082,522.1,134.5,31050.95057,12,30874.533,31050.902322725608
16.12,62.18,0.082,311.2,122.8,31160.45627,12,30984.023,31144.543139427413
16.02,63.25,0.084,537.3,167.2,31452.47148,12,31423.078,31481.75989620388
16.05,62.15,0.085,497.8,145.2,31434.22053,12,31375.992,31418.136035603988
16.27,62.78,0.09,600.9,189.4,31738.40304,12,31670.889,31707.717025323574
16.49,60.45,0.087,557.6,221.6,31914.8289,12,31899.447,31871.501599806026
16.63,60.31,0.086,572.1,222.7,31805.32319,12,31762.787,31767.176031333576
16.66,58.61,0.084,324.9,146.4,31945.24715,12,31835.455,31881.086815961466
16.39,59.01,0.089,536.0,150.9,31987.8327,12,31888.281,31958.930337336256
16.83,58.28,0.087,455.5,163.7,32000.0,12,31952.111,31956.291793113003
16.76,54.67,0.086,420.6,181.4,31762.73764,12,31894.662,31770.892204186894
16.93,54.11,0.085,484.6,209.7,31482.88973,12,31685.895,31484.42131679726
16.87,56.98,0.087,351.5,173.7,31355.13308,12,31397.486,31317.980415455782
16.6,57.81,0.088,418.2,101.2,31050.95057,12,31347.242,31068.701305623592
16.56,58.08,0.087,209.9,93.1,31063.11787,12,31203.86,31127.983985689585
16.42,58.78,0.088,81.7,75.3,31568.06084,12,31697.574,31558.97438920475
16.45,53.37,0.085,145.0,101.9,31537.64259,12,31719.846,31554.18498510278
16.51,54.91,0.085,104.9,86.8,31561.97719,12,31654.496,31556.60347648737
16.66,54.97,0.082,397.6,72.7,31470.72243,12,31500.559,31488.334431797102
16.99,54.77,0.085,251.4,86.2,31422.05323,12,31523.16,31419.06659672933
16.75,57.04,0.084,177.5,85.1,31117.87072,12,31169.238,31127.803547936965
16.65,59.58,0.084,228.9,100.4,30862.35741,12,31084.246,30845.453224207395
16.62,60.45,0.087,242.8,124.8,31123.95437,12,31205.967,31124.319291678174
16.2,60.95,0.084,139.4,103.2,30984.03042,12,30908.54,31063.24388401195
16.33,61.62,0.086,334.9,251.9,30850.19011,12,30953.123,30839.970339985844
16.54,61.45,0.084,119.8,106.6,30795.43726,12,30775.514,30842.58113317384
16.17,62.32,0.088,57.74,59.03,30777.18631,12,30969.47,30714.174578601065
16.13,62.75,0.088,110.9,116.6,30552.09125,12,30851.244,30575.817769492744
16.25,62.78,0.085,90.7,95.7,30783.26996,12,30778.803,30713.431531812155
16.08,63.32,0.085,38.41,39.04,30698.09886,12,30946.643,30683.38741818531
16.01,64.99,0.086,128.7,148.0,30923.19392,12,30966.621,30950.375673328323
16.36,64.79,0.081,174.2,206.9,31482.88973,12,31211.082,31474.292503144512
16.46,64.75,0.085,155.8,187.3,31920.91255,12,31823.488,31862.521600254076
16.29,63.75,0.087,66.84,76.8,32669.20152,12,32542.916,32606.676270860782
15.94,64.92,0.084,27.48,28.16,34688.97338,12,34368.836,34693.89629887696
15.72,65.69,0.086,53.12,64.75,37779.46768,12,37141.562,37794.32371880835
15.77,65.35,0.083,40.38,50.79,39847.90875,12,39096.21,39807.481688671876
15.6,65.42,0.083,23.09,24.06,40219.01141,12,39625.07,40164.529742555846
15.27,66.39,0.088,10.5,10.56,40249.42966,12,40167.504,40170.97716703898
15.04,66.59,0.089,5.94,6.015,39811.40684,12,39596.14,39847.41381584304
14.91,67.02,0.087,2.232,2.277,39853.9924,12,39436.39,39844.809158347154
14.58,68.86,0.089,0.549,0.642,39732.31939,12,39158.793,39689.386048489025
14.26,69.83,0.088,0.102,0.13,39744.48669,12,39162.18,39672.468451861656
14.29,69.83,0.088,0.059,0.134,39780.98859,12,38935.117,39821.413349942086
14.5,68.96,0.09,0.026,0.145,39482.88973,12,38400.44,39438.4135974439
14.55,68.02,0.088,0.04,0.126,39422.05323,12,38666.51,39435.37712253949
14.54,67.99,0.087,0.051,0.115,39415.96958,12,38513.996,39433.46534178834
14.57,67.49,0.087,0.051,0.141,39294.29658,12,38495.81,39290.647176554645
14.51,67.46,0.086,0.062,0.133,38850.19011,12,37929.24,38769.75260039014
14.56,67.26,0.084,0.062,0.119,38619.01141,12,37670.625,38605.32178594672
14.3,68.46,0.086,0.066,0.093,38685.93156,12,37985.168,38670.59771992346
14.29,68.89,0.084,0.033,0.13,38533.8403,12,37605.277,38611.354314466174
14.03,70.1,0.085,0.091,0.137,38825.85551,12,38350.64,38769.12130723516
13.67,71.6,0.084,0.051,0.111,39008.36502,12,38463.73,38991.66917260432
13.41,73.3,0.087,0.062,0.122,38947.52852,12,38345.734,38878.55895876632
13.16,74.4,0.085,0.084,0.13,38795.43726,12,38052.434,38765.03418988039
12.88,76.0,0.082,0.055,0.1,38229.65779,12,37371.523,38279.36416691998
12.65,77.0,0.084,0.059,0.119,37852.47148,12,36879.656,37919.000326856716
12.57,77.7,0.08,0.059,0.137,37475.28517,12,36193.277,37507.396949967784
12.43,78.4,0.084,0.062,0.078,36641.8251,12,36078.05,36720.856764992626
12.03,80.0,0.085,0.062,0.13,36069.96198,12,35098.316,36101.1092540963
11.57,81.2,0.081,0.066,0.13,35528.51711,12,34532.34,35545.28105655193
11.66,81.2,0.084,0.062,0.122,35510.26616,12,34405.445,35514.668516146514
11.76,80.7,0.087,0.055,0.126,35102.6616,12,34322.754,35140.23626639196
11.6,80.2,0.083,0.037,0.156,34567.30038,12,33707.184,34560.21233958532
11.24,81.2,0.085,0.048,0.13,33648.6692,12,32908.477,33661.02333808457
10.98,82.1,0.082,0.073,0.096,33283.65019,12,32755.355,33331.06265142721
10.84,82.5,0.082,0.048,0.115,32358.93536,12,31500.12,32446.33901487554
10.74,83.2,0.085,0.051,0.111,31318.63118,12,31041.691,31307.0907415564
10.66,83.5,0.083,0.044,0.119,30692.01521,12,30243.48,30650.931333224435
10.45,84.0,0.082,0.044,0.115,29888.97338,12,29027.03,29838.83351576113
10.49,84.1,0.082,0.077,0.111,29006.84411,12,28299.63,28961.65414949147
10.56,84.4,0.085,0.044,0.108,28422.81369,12,27589.705,28484.35167878274
10.55,84.3,0.084,0.051,0.096,27723.19392,12,27731.787,27770.643308967825
10.49,84.2,0.082,0.04,0.133,26974.90494,12,26365.465,26939.546867044264
10.44,84.3,0.086,0.062,0.108,26390.87452,12,26508.988,26281.688165922824
10.23,84.6,0.086,0.044,0.104,25837.26236,12,25400.322,25826.95551126612
10.14,84.8,0.086,0.073,0.108,25332.31939,12,25183.035,25297.747712132877
10.09,85.0,0.084,0.055,0.111,24657.03422,12,24448.88,24649.977024839187
10.13,85.2,0.084,0.044,0.126,24450.19011,12,24334.54,24452.87007270996
10.23,85.2,0.084,0.059,0.104,24030.41825,12,23830.945,23946.73439761555
10.21,85.1,0.082,0.062,0.119,23714.06844,12,23560.816,23696.782152367497
10.08,85.3,0.081,0.07,0.119,23306.46388,12,22981.994,23297.7746521632
10.04,85.5,0.08,0.048,0.119,23203.04183,12,22719.564,23241.235947320838
9.96,85.7,0.079,0.059,0.104,22758.93536,12,22853.271,22735.007810837415
9.81,85.7,0.08,0.051,0.133,22594.67681,12,22277.963,22567.386031028334
9.77,85.9,0.079,0.055,0.108,22272.24335,12,22251.922,22271.3708082658
9.83,85.6,0.082,0.062,0.119,22199.23954,12,22512.662,22138.88761777884
9.86,85.3,0.084,0.081,0.111,22156.65399,12,22377.305,22136.72184521312
9.61,85.0,0.084,0.081,0.096,22101.90114,12,22419.049,22052.449947901907
9.73,85.1,0.079,0.048,0.152,21919.39163,12,21575.557,21895.714084150175
9.84,84.7,0.084,0.088,0.115,21755.13308,12,22054.52,21715.17400062326
9.88,84.9,0.081,0.066,0.119,21475.28517,12,21901.602,21465.99772695369
9.68,84.8,0.083,0.084,0.115,21530.03802,12,21861.666,21524.127902168148
9.2,85.8,0.08,0.062,0.119,21274.52471,12,21206.463,21290.513537677354
9.26,86.1,0.086,0.117,0.074,21256.27376,12,21843.883,21296.962458108046
9.35,86.2,0.084,0.055,0.115,21365.77947,12,21351.602,21468.009815001315
9.41,86.3,0.084,0.044,0.159,21098.09886,12,20939.275,21193.308944997836
9.43,86.3,0.082,0.051,0.111,21061.59696,12,20938.76,21031.85674500691
9.41,85.7,0.082,0.033,0.074,21189.35361,12,21517.236,21212.245418278675
9.17,85.0,0.081,0.044,0.152,21213.68821,12,21240.143,21197.634066899067
8.89,85.5,0.082,0.044,0.145,21195.43726,12,21463.36,21203.648398803256
8.82,85.7,0.082,0.073,0.104,21116.34981,12,21146.416,21212.07601579128
8.83,86.0,0.083,0.099,0.093,21116.34981,12,21437.133,21211.612900539505
8.75,86.2,0.083,0.066,0.126,21347.52852,12,21491.021,21284.890425296682
8.7,86.3,0.084,0.059,0.104,21481.36882,12,22152.48,21472.951414108582
8.7,86.3,0.083,0.062,0.115,21694.29658,12,22200.664,21719.007425396863
8.54,86.2,0.082,0.066,0.096,21749.04943,12,21945.883,21720.202111595325
8.52,86.4,0.083,0.081,0.085,22138.40304,12,22245.99,22144.275211096945
8.59,86.9,0.08,0.04,0.115,23111.78707,12,23223.87,23155.827844344043
8.59,87.0,0.079,0.048,0.122,22990.11407,12,23292.775,22954.911843401762
8.41,87.3,0.08,0.062,0.115,22996.19772,12,22540.15,22958.53345036106
8.25,87.7,0.083,0.055,0.174,23093.53612,12,22510.912,23077.029704114935
8.45,87.8,0.081,0.066,0.111,23117.87072,12,22439.305,23160.529088034367
8.43,87.8,0.08,0.055,0.089,23105.70342,12,22567.043,23160.423579283073
8.15,87.6,0.079,0.062,0.1,22655.51331,12,22222.486,22578.857259066215
8.1,87.9,0.079,0.059,0.085,21876.80608,12,21467.918,21909.502681215563
8.26,87.8,0.079,0.088,0.074,22223.57414,12,22054.393,22233.002667319666
8.27,87.7,0.08,0.062,0.126,22619.01141,12,22345.219,22578.00302322299
8.18,87.8,0.079,0.048,0.096,23087.45247,12,22386.582,23082.94898216689
8.16,87.9,0.241,0.073,0.122,23148.28897,12,21500.654,23165.502285677067
8.2,87.3,4.917,0.066,0.134,22722.43346,12,21976.031,22650.719172944606
